,season,school_url,school_name,games_played,win_pct,ncaa_tournament,pace,eff_fg_pct,srs_off,srs_def,sos,team_ppg,opp_ppg,off_rating,def_rating,rank
835,2013,https://www.sports-reference.com//cbb/schools/lipscomb/2013.html,Lipscomb,30,0.4,0,70.9,0.471,0.25,-11.66,-3.17,69.3,76.7,93.34,108.96,
836,2013,https://www.sports-reference.com//cbb/schools/long-beach-state/2013.html,Cal State Long Beach,33,0.576,0,68.2,0.502,2.43,-3.9,1.62,69.4,71.5,102.80,103.01,
837,2013,https://www.sports-reference.com//cbb/schools/long-island-university/2013.html,Long Island University,34,0.588,1,70.0,0.544,8.14,-11.33,-5.78,78.7,76.1,106.50,110.28,
838,2013,https://www.sports-reference.com//cbb/schools/longwood/2013.html,Longwood,33,0.242,0,72.4,0.487,-3.36,-15.96,-5.07,68.8,81.4,89.47,115.34,
839,2013,https://www.sports-reference.com//cbb/schools/louisiana-lafayette/2013.html,Louisiana,33,0.394,0,71.0,0.486,2.47,-7.38,-2.22,70.8,73.1,97.57,103.59,
840,2013,https://www.sports-reference.com//cbb/schools/louisiana-monroe/2013.html,Louisiana-Monroe,27,0.148,0,66.9,0.484,-7.58,-6.37,-1.43,60.0,72.6,89.25,108.96,
841,2013,https://www.sports-reference.com//cbb/schools/louisiana-state/2013.html,Louisiana State,31,0.613,0,69.0,0.492,6.45,-0.63,4.01,70.8,69.0,104.13,94.95,
842,2013,https://www.sports-reference.com//cbb/schools/louisiana-tech/2013.html,Louisiana Tech,34,0.794,0,70.6,0.47,3.36,2.11,-2.08,72.6,63.3,98.70,90.56,
843,2013,https://www.sports-reference.com//cbb/schools/louisville/2013.html,Louisville,40,0.875,1,66.4,0.506,12.78,12.04,9.14,74.5,58.8,117.29,79.77,2
844,2013,https://www.sports-reference.com//cbb/schools/loyola-il/2013.html,Loyola (IL),31,0.484,0,63.1,0.504,-3.29,2.27,-2.29,64.4,62.4,99.65,99.91,
845,2013,https://www.sports-reference.com//cbb/schools/loyola-marymount/2013.html,Loyola Marymount,34,0.324,0,66.0,0.453,-3.61,0.52,2.81,64.8,68.8,95.84,99.81,
846,2013,https://www.sports-reference.com//cbb/schools/loyola-md/2013.html,Loyola (MD),35,0.657,0,63.9,0.469,-1.12,2.47,-2.08,66.9,63.5,101.27,97.98,
847,2013,https://www.sports-reference.com//cbb/schools/maine/2013.html,Maine,30,0.367,0,69.1,0.48,-2.33,-7.22,-4.1,66.3,69.7,92.78,105.23,
848,2013,https://www.sports-reference.com//cbb/schools/manhattan/2013.html,Manhattan,32,0.438,0,62.5,0.468,-9.41,7.46,-0.36,58.3,59.9,91.48,93.24,
849,2013,https://www.sports-reference.com//cbb/schools/marist/2013.html,Marist,31,0.323,0,67.8,0.484,-0.69,-5.63,-1.62,66.0,70.7,94.59,103.62,
850,2013,https://www.sports-reference.com//cbb/schools/marquette/2013.html,Marquette,35,0.743,1,63.4,0.496,7.3,6.75,8.59,68.1,62.6,112.62,90.85,15
851,2013,https://www.sports-reference.com//cbb/schools/marshall/2013.html,Marshall,32,0.406,0,68.8,0.482,1.3,-4.91,0.94,69.0,72.7,99.04,103.06,
852,2013,https://www.sports-reference.com//cbb/schools/maryland-baltimore-county/2013.html,Maryland-Baltimore County,31,0.258,0,67.6,0.466,-4.17,-8.32,-3.68,63.5,71.5,91.06,107.80,
853,2013,https://www.sports-reference.com//cbb/schools/maryland-eastern-shore/2013.html,Maryland-Eastern Shore,28,0.071,0,64.6,0.398,-12.34,-7.33,-5.16,54.8,69.3,83.32,111.62,
854,2013,https://www.sports-reference.com//cbb/schools/maryland/2013.html,Maryland,38,0.658,0,67.3,0.516,5.62,5.78,4.68,70.7,64.0,106.68,89.20,
855,2013,https://www.sports-reference.com//cbb/schools/massachusetts/2013.html,Massachusetts,33,0.636,0,70.9,0.495,8.52,-2.68,4.57,73.0,71.7,105.64,96.05,
856,2013,https://www.sports-reference.com//cbb/schools/mcneese-state/2013.html,McNeese State,31,0.452,0,66.0,0.461,-5.8,-5.7,-4.64,66.3,70.1,92.01,107.73,
857,2013,https://www.sports-reference.com//cbb/schools/memphis/2013.html,Memphis,36,0.861,1,69.5,0.524,7.7,4.58,2.73,74.5,64.9,106.15,87.84,19
858,2013,https://www.sports-reference.com//cbb/schools/mercer/2013.html,Mercer,36,0.667,0,62.9,0.506,-3.34,4.28,-3.82,65.9,59.3,100.18,97.59,
859,2013,https://www.sports-reference.com//cbb/schools/miami-fl/2013.html,Miami (FL),36,0.806,1,64.0,0.519,5.28,11.71,7.87,69.7,60.6,113.26,87.04,5
860,2013,https://www.sports-reference.com//cbb/schools/miami-oh/2013.html,Miami (OH),31,0.29,0,65.3,0.486,-4.01,-2.61,-0.25,63.0,68.6,95.15,104.31,
861,2013,https://www.sports-reference.com//cbb/schools/michigan-state/2013.html,Michigan State,36,0.75,1,64.7,0.505,5.78,12.86,10.55,68.0,59.1,112.13,83.52,9
862,2013,https://www.sports-reference.com//cbb/schools/michigan/2013.html,Michigan,39,0.795,1,64.1,0.549,13.47,7.82,10.05,75.2,63.3,122.50,89.39,10
863,2013,https://www.sports-reference.com//cbb/schools/middle-tennessee/2013.html,Middle Tennessee,34,0.824,1,65.6,0.511,2.82,8.35,-1.5,70.7,58.1,106.88,89.45,
864,2013,https://www.sports-reference.com//cbb/schools/milwaukee/2013.html,Milwaukee,32,0.25,0,66.0,0.452,-5.23,-5.08,-0.25,62.7,70.8,91.11,105.96,
865,2013,https://www.sports-reference.com//cbb/schools/minnesota/2013.html,Minnesota,34,0.618,1,63.5,0.493,7.55,9.29,10.31,68.7,62.2,112.97,87.42,
866,2013,https://www.sports-reference.com//cbb/schools/mississippi-state/2013.html,Mississippi State,32,0.313,0,68.2,0.446,-4.23,-0.29,4.36,60.6,69.5,91.13,97.56,
867,2013,https://www.sports-reference.com//cbb/schools/mississippi-valley-state/2013.html,Mississippi Valley State,28,0.179,0,70.7,0.422,-6.74,-12.41,-8.29,63.0,73.9,84.43,110.50,
868,2013,https://www.sports-reference.com//cbb/schools/mississippi/2013.html,Mississippi,36,0.75,1,70.5,0.491,12.96,1.48,4.17,77.2,66.9,110.18,89.58,
869,2013,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2013.html,Kansas City,32,0.25,0,65.2,0.481,-9.31,-4.3,-2.74,60.9,70.4,89.40,107.92,
870,2013,https://www.sports-reference.com//cbb/schools/missouri-state/2013.html,Missouri State,33,0.333,0,61.5,0.458,-6.57,3.76,4.65,59.6,64.7,98.55,102.49,
871,2013,https://www.sports-reference.com//cbb/schools/missouri/2013.html,Missouri,34,0.676,1,68.2,0.512,11.65,3.78,6.01,76.1,66.7,114.37,91.07,
872,2013,https://www.sports-reference.com//cbb/schools/monmouth/2013.html,Monmouth,31,0.323,0,70.8,0.444,-5.46,-6.55,-4.17,64.8,72.6,87.28,103.34,
873,2013,https://www.sports-reference.com//cbb/schools/montana-state/2013.html,Montana State,30,0.433,0,67.0,0.486,-1.62,-9.38,-6.78,70.6,72.7,97.46,112.06,
874,2013,https://www.sports-reference.com//cbb/schools/montana/2013.html,Montana,32,0.781,1,63.8,0.532,-0.87,-0.32,-4.29,69.9,65.5,101.74,101.74,
875,2013,https://www.sports-reference.com//cbb/schools/morehead-state/2013.html,Morehead State,33,0.455,0,70.9,0.487,1.56,-6.9,-1.79,72.6,73.0,95.99,102.56,
876,2013,https://www.sports-reference.com//cbb/schools/morgan-state/2013.html,Morgan State,32,0.531,0,67.3,0.483,-1.46,-3.92,-7.5,67.6,65.4,94.77,101.57,
877,2013,https://www.sports-reference.com//cbb/schools/mount-st-marys/2013.html,Mount St. Mary's,32,0.563,0,67.6,0.505,-0.51,-5.33,-4.08,69.8,71.5,98.62,106.51,
878,2013,https://www.sports-reference.com//cbb/schools/murray-state/2013.html,Murray State,31,0.677,0,67.0,0.523,2.67,-1.42,-2.86,72.8,66.8,102.99,99.88,
879,2013,https://www.sports-reference.com//cbb/schools/navy/2013.html,Navy,31,0.258,0,60.6,0.445,-13.68,2.39,-4.42,55.1,60.9,86.31,103.73,
880,2013,https://www.sports-reference.com//cbb/schools/nebraska-omaha/2013.html,Omaha,31,0.355,0,71.6,0.515,2.75,-17.94,-3.91,71.5,82.2,95.77,116.35,
881,2013,https://www.sports-reference.com//cbb/schools/nebraska/2013.html,Nebraska,33,0.455,0,61.8,0.454,-3.69,8.09,9.58,58.3,63.5,101.01,94.46,
882,2013,https://www.sports-reference.com//cbb/schools/nevada-las-vegas/2013.html,Nevada-Las Vegas,35,0.714,1,68.9,0.492,6.81,6.0,5.6,71.4,63.0,105.00,85.89,
883,2013,https://www.sports-reference.com//cbb/schools/nevada/2013.html,Nevada,31,0.387,0,66.9,0.475,2.95,-2.6,5.25,67.5,71.9,102.44,101.32,
884,2013,https://www.sports-reference.com//cbb/schools/new-hampshire/2013.html,New Hampshire,29,0.31,0,64.5,0.446,-8.85,0.6,-4.17,60.2,62.7,88.62,100.58,
885,2013,https://www.sports-reference.com//cbb/schools/new-mexico-state/2013.html,New Mexico State,35,0.686,1,65.2,0.493,0.95,4.14,0.68,67.3,62.1,102.96,94.24,
886,2013,https://www.sports-reference.com//cbb/schools/new-mexico/2013.html,New Mexico,35,0.829,1,64.7,0.484,4.58,8.66,6.59,67.3,60.6,108.25,87.41,10
887,2013,https://www.sports-reference.com//cbb/schools/new-orleans/2013.html,New Orleans,26,0.308,0,72.6,0.47,-5.74,-15.54,-6.14,68.9,75.3,83.22,112.03,
888,2013,https://www.sports-reference.com//cbb/schools/niagara/2013.html,Niagara,33,0.576,0,68.9,0.483,6.6,-6.01,-1.14,73.8,72.1,104.09,102.23,
889,2013,https://www.sports-reference.com//cbb/schools/nicholls-state/2013.html,Nicholls State,30,0.3,0,67.3,0.487,-2.07,-8.49,-5.0,67.3,72.9,94.26,109.29,
890,2013,https://www.sports-reference.com//cbb/schools/njit/2013.html,NJIT,29,0.552,0,68.5,0.476,-3.92,-4.42,-9.02,70.4,64.4,91.21,102.17,
891,2013,https://www.sports-reference.com//cbb/schools/norfolk-state/2013.html,Norfolk State,33,0.636,0,68.7,0.462,-3.48,-2.28,-6.54,66.3,65.5,91.99,99.60,
892,2013,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2013.html,North Carolina-Asheville,32,0.5,0,69.6,0.492,1.58,-5.21,-3.94,71.8,69.2,98.59,102.61,
893,2013,https://www.sports-reference.com//cbb/schools/north-carolina-at/2013.html,North Carolina A&T,37,0.541,1,67.1,0.458,-7.46,0.53,-6.29,62.1,61.9,88.65,97.59,
894,2013,https://www.sports-reference.com//cbb/schools/north-carolina-central/2013.html,North Carolina Central,31,0.71,0,64.9,0.514,-5.22,3.0,-7.04,67.1,56.7,95.57,97.37,
895,2013,https://www.sports-reference.com//cbb/schools/north-carolina-greensboro/2013.html,North Carolina-Greensboro,31,0.29,0,71.7,0.478,1.22,-10.6,-5.28,71.7,73.7,94.73,107.20,
896,2013,https://www.sports-reference.com//cbb/schools/north-carolina-state/2013.html,North Carolina State,35,0.686,1,68.6,0.542,13.6,0.73,7.19,77.4,70.2,116.57,95.23,
897,2013,https://www.sports-reference.com//cbb/schools/north-carolina-wilmington/2013.html,North Carolina-Wilmington,30,0.333,0,66.6,0.467,-4.95,-5.12,-2.24,63.3,70.4,93.72,107.81,
898,2013,https://www.sports-reference.com//cbb/schools/north-carolina/2013.html,North Carolina,36,0.694,1,71.6,0.499,12.85,1.72,8.06,76.7,69.2,111.01,90.05,
899,2013,https://www.sports-reference.com//cbb/schools/north-dakota-state/2013.html,North Dakota State,34,0.706,0,61.0,0.534,-4.01,9.22,-4.01,67.1,56.1,103.09,92.70,
900,2013,https://www.sports-reference.com//cbb/schools/north-dakota/2013.html,North Dakota,33,0.485,0,67.2,0.48,-3.56,-5.1,-5.46,67.3,68.0,92.91,103.71,
901,2013,https://www.sports-reference.com//cbb/schools/north-florida/2013.html,North Florida,32,0.406,0,66.7,0.509,-2.21,-4.88,-2.96,66.3,69.8,96.44,107.02,
902,2013,https://www.sports-reference.com//cbb/schools/north-texas/2013.html,North Texas,32,0.375,0,67.7,0.444,-2.79,-3.59,-2.71,66.2,68.8,94.30,102.35,
903,2013,https://www.sports-reference.com//cbb/schools/northeastern/2013.html,Northeastern,33,0.606,0,63.8,0.51,1.08,-2.41,-1.91,68.9,68.3,104.11,105.01,
904,2013,https://www.sports-reference.com//cbb/schools/northern-arizona/2013.html,Northern Arizona,32,0.344,0,68.6,0.487,-2.43,-9.72,-3.69,66.9,75.3,92.50,107.98,
905,2013,https://www.sports-reference.com//cbb/schools/northern-colorado/2013.html,Northern Colorado,31,0.419,0,66.4,0.525,-1.75,-6.01,-5.31,70.5,70.4,98.99,108.98,
906,2013,https://www.sports-reference.com//cbb/schools/northern-illinois/2013.html,Northern Illinois,30,0.167,0,62.6,0.402,-14.75,2.76,-2.2,54.0,62.8,82.48,100.41,
907,2013,https://www.sports-reference.com//cbb/schools/northern-iowa/2013.html,Northern Iowa,36,0.583,0,63.4,0.518,0.94,7.64,5.21,66.7,61.9,105.79,92.06,
908,2013,https://www.sports-reference.com//cbb/schools/northern-kentucky/2013.html,Northern Kentucky,27,0.407,0,60.4,0.481,-11.72,4.17,-5.15,58.6,61.0,93.42,103.65,
909,2013,https://www.sports-reference.com//cbb/schools/northwestern-state/2013.html,Northwestern State,32,0.719,1,74.4,0.505,8.54,-8.15,-3.79,80.0,71.4,102.57,101.52,
910,2013,https://www.sports-reference.com//cbb/schools/northwestern/2013.html,Northwestern,32,0.406,0,61.5,0.475,-1.97,7.33,8.29,60.7,63.7,103.66,95.59,
911,2013,https://www.sports-reference.com//cbb/schools/notre-dame/2013.html,Notre Dame,35,0.714,1,62.0,0.522,6.69,7.06,7.24,70.0,63.5,115.09,93.56,23
912,2013,https://www.sports-reference.com//cbb/schools/oakland/2013.html,Oakland,33,0.485,0,68.9,0.5,5.32,-9.7,-1.61,74.1,75.3,103.11,108.17,
913,2013,https://www.sports-reference.com//cbb/schools/ohio-state/2013.html,Ohio State,37,0.784,1,64.3,0.506,9.21,10.99,9.33,70.2,59.4,115.52,84.80,7
914,2013,https://www.sports-reference.com//cbb/schools/ohio/2013.html,Ohio,34,0.706,0,67.7,0.536,5.51,1.44,-1.05,72.5,64.5,105.03,94.31,
915,2013,https://www.sports-reference.com//cbb/schools/oklahoma-state/2013.html,Oklahoma State,33,0.727,1,67.3,0.488,7.6,7.97,6.72,71.8,63.0,108.65,85.20,17
916,2013,https://www.sports-reference.com//cbb/schools/oklahoma/2013.html,Oklahoma,32,0.625,1,66.8,0.478,7.27,4.12,7.08,70.6,66.3,109.25,92.24,
917,2013,https://www.sports-reference.com//cbb/schools/old-dominion/2013.html,Old Dominion,30,0.167,0,65.9,0.449,-2.68,-4.88,-1.53,64.9,70.9,95.42,105.69,
918,2013,https://www.sports-reference.com//cbb/schools/oral-roberts/2013.html,Oral Roberts,35,0.571,0,66.5,0.504,2.17,-2.44,-3.03,71.0,66.9,103.26,102.51,
919,2013,https://www.sports-reference.com//cbb/schools/oregon-state/2013.html,Oregon State,32,0.438,0,68.6,0.497,7.78,-1.76,4.26,72.0,70.3,107.38,98.03,
920,2013,https://www.sports-reference.com//cbb/schools/oregon/2013.html,Oregon,37,0.757,1,68.8,0.493,8.26,5.52,5.73,71.6,63.6,106.75,85.86,25
921,2013,https://www.sports-reference.com//cbb/schools/pacific/2013.html,Pacific,35,0.629,1,63.3,0.509,-0.83,2.51,0.76,67.0,63.9,104.71,100.66,
922,2013,https://www.sports-reference.com//cbb/schools/penn-state/2013.html,Penn State,31,0.323,0,64.4,0.442,-0.05,2.91,9.47,61.6,68.2,100.85,96.33,
923,2013,https://www.sports-reference.com//cbb/schools/pennsylvania/2013.html,Pennsylvania,31,0.29,0,67.5,0.477,-4.1,-2.85,-1.47,62.8,68.3,91.31,100.53,
924,2013,https://www.sports-reference.com//cbb/schools/pepperdine/2013.html,Pepperdine,30,0.4,0,63.8,0.487,-4.28,0.43,0.94,62.8,67.4,96.48,101.47,
925,2013,https://www.sports-reference.com//cbb/schools/pittsburgh/2013.html,Pittsburgh,33,0.727,1,60.4,0.517,4.68,14.16,5.66,69.2,56.0,117.35,86.43,
926,2013,https://www.sports-reference.com//cbb/schools/portland-state/2013.html,Portland State,28,0.286,0,65.3,0.504,-1.88,-9.06,-5.64,68.9,72.8,99.70,114.80,
927,2013,https://www.sports-reference.com//cbb/schools/portland/2013.html,Portland,32,0.344,0,65.5,0.451,-6.64,0.82,3.24,61.0,68.4,91.64,99.09,
928,2013,https://www.sports-reference.com//cbb/schools/prairie-view/2013.html,Prairie View,34,0.441,0,69.3,0.429,-10.36,-5.27,-10.11,64.2,65.4,83.26,104.84,
929,2013,https://www.sports-reference.com//cbb/schools/presbyterian/2013.html,Presbyterian,32,0.25,0,63.1,0.509,-9.86,-7.57,-4.67,62.1,70.3,91.57,117.67,
930,2013,https://www.sports-reference.com//cbb/schools/princeton/2013.html,Princeton,28,0.607,0,60.4,0.531,-2.81,5.98,-1.64,64.4,58.4,106.18,99.39,
931,2013,https://www.sports-reference.com//cbb/schools/providence/2013.html,Providence,34,0.559,0,65.8,0.459,4.65,4.65,6.56,67.6,64.9,107.17,92.27,
932,2013,https://www.sports-reference.com//cbb/schools/purdue/2013.html,Purdue,34,0.471,0,65.7,0.463,4.68,4.36,7.87,66.2,65.1,104.69,90.17,
933,2013,https://www.sports-reference.com//cbb/schools/quinnipiac/2013.html,Quinnipiac,31,0.484,0,67.6,0.465,0.16,-4.9,-4.9,71.8,71.6,97.64,103.33,
934,2013,https://www.sports-reference.com//cbb/schools/radford/2013.html,Radford,32,0.406,0,68.4,0.449,-6.55,-4.27,-7.27,66.8,68.1,87.06,101.93,
935,2013,https://www.sports-reference.com//cbb/schools/rhode-island/2013.html,Rhode Island,29,0.276,0,63.2,0.46,-3.31,2.73,4.97,61.6,67.1,98.31,98.56,
936,2013,https://www.sports-reference.com//cbb/schools/rice/2013.html,Rice,31,0.161,0,63.8,0.468,-7.87,-3.26,0.01,60.5,70.9,94.00,110.54,
937,2013,https://www.sports-reference.com//cbb/schools/richmond/2013.html,Richmond,34,0.559,0,64.3,0.525,4.36,2.57,3.45,70.0,66.5,109.15,98.28,
938,2013,https://www.sports-reference.com//cbb/schools/rider/2013.html,Rider,34,0.559,0,65.9,0.491,-3.75,2.56,-1.63,63.7,63.3,95.74,96.68,
939,2013,https://www.sports-reference.com//cbb/schools/robert-morris/2013.html,Robert Morris,35,0.686,0,66.3,0.51,-0.49,0.75,-4.89,70.9,65.7,102.00,100.33,
940,2013,https://www.sports-reference.com//cbb/schools/rutgers/2013.html,Rutgers,31,0.484,0,64.7,0.487,2.2,3.79,6.79,65.4,66.2,106.26,96.63,
941,2013,https://www.sports-reference.com//cbb/schools/sacramento-state/2013.html,Sacramento State,29,0.483,0,63.7,0.466,-8.48,-1.02,-6.88,64.7,65.7,93.51,106.28,
942,2013,https://www.sports-reference.com//cbb/schools/sacred-heart/2013.html,Sacred Heart,29,0.31,0,68.9,0.498,0.12,-9.87,-3.68,70.2,76.3,96.67,109.46,
943,2013,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2013.html,Saint Francis (PA),29,0.172,0,64.4,0.482,-9.36,-5.79,-4.36,62.2,73.0,89.91,111.90,
944,2013,https://www.sports-reference.com//cbb/schools/saint-josephs/2013.html,Saint Joseph's,32,0.563,0,63.2,0.506,1.72,5.61,4.05,67.2,63.9,107.30,95.49,
945,2013,https://www.sports-reference.com//cbb/schools/saint-louis/2013.html,Saint Louis,35,0.8,1,64.5,0.504,3.48,10.87,4.29,68.2,58.2,107.91,85.05,13
946,2013,https://www.sports-reference.com//cbb/schools/saint-marys-ca/2013.html,Saint Mary's (CA),35,0.8,1,64.5,0.54,8.75,5.71,3.26,74.6,62.9,116.41,93.89,
947,2013,https://www.sports-reference.com//cbb/schools/saint-peters/2013.html,Saint Peter's,30,0.3,0,64.1,0.458,-9.43,0.39,-2.9,59.6,65.7,89.83,102.93,
948,2013,https://www.sports-reference.com//cbb/schools/sam-houston-state/2013.html,Sam Houston State,34,0.5,0,65.3,0.444,-9.74,3.26,-5.19,63.8,61.2,90.81,98.93,
949,2013,https://www.sports-reference.com//cbb/schools/samford/2013.html,Samford,32,0.344,0,61.2,0.507,-8.23,-1.79,-4.34,61.2,66.1,95.10,109.33,
950,2013,https://www.sports-reference.com//cbb/schools/san-diego-state/2013.html,San Diego State,34,0.676,1,66.6,0.491,4.91,8.04,6.14,69.3,61.1,107.56,87.39,
951,2013,https://www.sports-reference.com//cbb/schools/san-diego/2013.html,San Diego,34,0.471,0,64.6,0.492,-2.25,1.65,2.56,65.1,66.5,100.27,100.36,
952,2013,https://www.sports-reference.com//cbb/schools/san-francisco/2013.html,San Francisco,31,0.484,0,66.7,0.528,3.81,-1.38,2.85,69.7,69.1,105.10,100.59,
953,2013,https://www.sports-reference.com//cbb/schools/san-jose-state/2013.html,San Jose State,29,0.31,0,68.0,0.421,-7.25,-2.17,-0.96,62.1,68.9,87.92,101.23,
954,2013,https://www.sports-reference.com//cbb/schools/santa-clara/2013.html,Santa Clara,38,0.684,0,68.1,0.511,8.0,-1.46,1.68,74.4,67.8,108.79,98.17,
955,2013,https://www.sports-reference.com//cbb/schools/savannah-state/2013.html,Savannah State,34,0.559,0,63.2,0.459,-12.83,7.43,-4.71,56.8,55.5,83.72,90.06,
956,2013,https://www.sports-reference.com//cbb/schools/seattle/2013.html,Seattle,30,0.267,0,70.1,0.471,-1.64,-2.92,-1.08,65.5,68.6,92.27,97.05,
957,2013,https://www.sports-reference.com//cbb/schools/seton-hall/2013.html,Seton Hall,33,0.455,0,65.0,0.513,1.34,4.21,5.97,64.7,65.2,103.96,95.26,
958,2013,https://www.sports-reference.com//cbb/schools/siena/2013.html,Siena,32,0.25,0,64.2,0.461,-8.01,-2.22,-1.86,60.0,68.4,91.15,105.88,
959,2013,https://www.sports-reference.com//cbb/schools/south-alabama/2013.html,South Alabama,30,0.567,0,69.0,0.462,-0.1,-2.78,-2.95,68.7,68.0,96.25,99.25,
960,2013,https://www.sports-reference.com//cbb/schools/south-carolina-state/2013.html,South Carolina State,30,0.2,0,65.9,0.431,-9.18,-8.95,-5.07,60.3,71.2,86.82,112.60,
961,2013,https://www.sports-reference.com//cbb/schools/south-carolina-upstate/2013.html,South Carolina Upstate,33,0.485,0,66.9,0.501,-0.77,-2.56,-4.53,70.2,66.5,99.55,104.03,
962,2013,https://www.sports-reference.com//cbb/schools/south-carolina/2013.html,South Carolina,32,0.438,0,66.4,0.466,1.43,-2.1,2.14,66.1,68.9,100.24,101.29,
963,2013,https://www.sports-reference.com//cbb/schools/south-dakota-state/2013.html,South Dakota State,35,0.714,1,64.0,0.539,3.2,-0.85,-3.27,73.4,65.7,108.79,103.37,
964,2013,https://www.sports-reference.com//cbb/schools/south-dakota/2013.html,South Dakota,30,0.333,0,67.2,0.513,1.61,-9.12,-2.93,70.4,73.6,100.69,110.94,
965,2013,https://www.sports-reference.com//cbb/schools/south-florida/2013.html,South Florida,31,0.387,0,60.1,0.446,-3.98,8.28,7.72,58.8,62.2,101.69,95.22,
966,2013,https://www.sports-reference.com//cbb/schools/southeast-missouri-state/2013.html,Southeast Missouri State,33,0.515,0,69.2,0.537,1.88,-7.38,-6.04,74.1,71.5,100.12,106.98,
967,2013,https://www.sports-reference.com//cbb/schools/southeastern-louisiana/2013.html,Southeastern Louisiana,31,0.419,0,66.4,0.464,-6.15,-4.52,-3.77,63.4,68.2,91.22,105.55,
968,2013,https://www.sports-reference.com//cbb/schools/southern-california/2013.html,Southern California,32,0.438,0,67.1,0.472,3.18,3.07,8.19,65.7,67.6,102.68,92.40,
